annee,tour,departement,nuance,voix,inscrits,votants,abstentions,exprimes
1997,1,48,PRS,0,56917,42475,14442,40311
1997,1,65,SOC,26371,170527,118240,52287,111682
1997,1,65,EXD,0,170527,118240,52287,111682
1997,1,65,UDF,37130,170527,118240,52287,111682
1997,1,65,PRS,10645,170527,118240,52287,111682
1997,1,65,DVD,2613,170527,118240,52287,111682
1997,1,65,DIV,645,170527,118240,52287,111682
1997,1,65,DVG,4147,170527,118240,52287,111682
1997,1,65,FRN,10028,170527,118240,52287,111682
1997,1,65,RPR,0,170527,118240,52287,111682
1997,1,65,ECO,6620,170527,118240,52287,111682
1997,1,65,COM,9871,170527,118240,52287,111682
1997,1,66,ECO,5799,265902,184170,81732,176055
1997,1,66,COM,29949,265902,184170,81732,176055
1997,1,66,EXD,705,265902,184170,81732,176055
1997,1,66,DIV,4342,265902,184170,81732,176055
1997,1,66,PRS,0,265902,184170,81732,176055
1997,1,66,SOC,39420,265902,184170,81732,176055
1997,1,66,FRN,37305,265902,184170,81732,176055
1997,1,66,RPR,26042,265902,184170,81732,176055
1997,1,66,UDF,26368,265902,184170,81732,176055
1997,1,66,DVG,843,265902,184170,81732,176055
1997,1,66,DVD,2944,265902,184170,81732,176055
1997,1,81,EXD,0,253204,189929,63275,178622
1997,1,81,DVD,13423,253204,189929,63275,178622
1997,1,81,FRN,24221,253204,189929,63275,178622
1997,1,81,COM,15864,253204,189929,63275,178622
1997,1,81,RPR,42690,253204,189929,63275,178622
1997,1,81,SOC,59939,253204,189929,63275,178622
1997,1,81,DIV,1174,253204,189929,63275,178622
1997,1,81,UDF,8827,253204,189929,63275,178622
1997,1,81,ECO,8845,253204,189929,63275,178622
1997,1,81,DVG,794,253204,189929,63275,178622
1997,1,81,PRS,0,253204,189929,63275,178622
1997,1,82,DIV,841,148921,108513,40408,102287
1997,1,82,EXD,0,148921,108513,40408,102287
1997,1,82,DVG,1218,148921,108513,40408,102287
1997,1,82,ECO,5072,148921,108513,40408,102287
1997,1,82,COM,8174,148921,108513,40408,102287
1997,1,82,RPR,0,148921,108513,40408,102287
1997,1,82,FRN,15021,148921,108513,40408,102287
1997,1,82,UDF,29900,148921,108513,40408,102287
1997,1,82,SOC,30267,148921,108513,40408,102287
1997,1,82,PRS,0,148921,108513,40408,102287
1997,1,82,DVD,8885,148921,108513,40408,102287
1997,2,09,SOC,48239,105936,79278,26658,74141
1997,2,09,ECO,0,105936,79278,26658,74141
1997,2,09,DIV,0,105936,79278,26658,74141
1997,2,09,RPR,10412,105936,79278,26658,74141
1997,2,09,UDF,0,105936,79278,26658,74141
1997,2,09,DVD,15490,105936,79278,26658,74141
1997,2,09,FRN,0,105936,79278,26658,74141
1997,2,09,DVG,0,105936,79278,26658,74141
1997,2,09,COM,0,105936,79278,26658,74141
1997,2,09,PRS,0,105936,79278,26658,74141
1997,2,11,ECO,0,223954,170979,52975,159388
1997,2,11,DVG,0,223954,170979,52975,159388
1997,2,11,PRS,0,223954,170979,52975,159388
1997,2,11,COM,0,223954,170979,52975,159388
1997,2,11,SOC,97596,223954,170979,52975,159388
1997,2,11,FRN,0,223954,170979,52975,159388
1997,2,11,DVD,0,223954,170979,52975,159388
1997,2,11,UDF,18105,223954,170979,52975,159388
1997,2,11,RPR,43687,223954,170979,52975,159388
1997,2,11,DIV,0,223954,170979,52975,159388
1997,2,12,SOC,43162,209737,160251,49486,151193
1997,2,12,COM,0,209737,160251,49486,151193
1997,2,12,PRS,30043,209737,160251,49486,151193
1997,2,12,FRN,0,209737,160251,49486,151193
1997,2,12,DIV,0,209737,160251,49486,151193
1997,2,12,DVD,0,209737,160251,49486,151193
1997,2,12,RPR,28277,209737,160251,49486,151193
1997,2,12,DVG,0,209737,160251,49486,151193
1997,2,12,UDF,49711,209737,160251,49486,151193
1997,2,12,ECO,0,209737,160251,49486,151193
1997,2,30,ECO,0,414359,310311,104048,294809
1997,2,30,COM,52487,414359,310311,104048,294809
1997,2,30,RPR,49539,414359,310311,104048,294809
1997,2,30,SOC,89941,414359,310311,104048,294809
1997,2,30,FRN,32866,414359,310311,104048,294809
1997,2,30,PRS,0,414359,310311,104048,294809
1997,2,30,DVD,0,414359,310311,104048,294809
1997,2,30,UDF,69976,414359,310311,104048,294809
1997,2,30,DVG,0,414359,310311,104048,294809
1997,2,30,DIV,0,414359,310311,104048,294809
1997,2,31,DVG,0,649964,478791,171173,450912
1997,2,31,UDF,97621,649964,478791,171173,450912
1997,2,31,RPR,92398,649964,478791,171173,450912
1997,2,31,FRN,0,649964,478791,171173,450912
1997,2,31,DIV,0,649964,478791,171173,450912
1997,2,31,COM,0,649964,478791,171173,450912
1997,2,31,ECO,17500,649964,478791,171173,450912
1997,2,31,PRS,0,649964,478791,171173,450912
1997,2,31,DVD,0,649964,478791,171173,450912
1997,2,31,SOC,243393,649964,478791,171173,450912
1997,2,32,DIV,0,134051,105148,28903,99234
1997,2,32,PRS,0,134051,105148,28903,99234
1997,2,32,FRN,0,134051,105148,28903,99234
1997,2,32,DVD,0,134051,105148,28903,99234
1997,2,32,DVG,0,134051,105148,28903,99234
1997,2,32,RPR,22808,134051,105148,28903,99234
1997,2,32,UDF,23662,134051,105148,28903,99234
1997,2,32,SOC,52764,134051,105148,28903,99234
1997,2,32,ECO,0,134051,105148,28903,99234
1997,2,32,COM,0,134051,105148,28903,99234
1997,2,34,FRN,65382,571831,416199,155632,384111
1997,2,34,RPR,16458,571831,416199,155632,384111
1997,2,34,ECO,0,571831,416199,155632,384111
1997,2,34,DVD,0,571831,416199,155632,384111
1997,2,34,DVG,42392,571831,416199,155632,384111
1997,2,34,COM,35684,571831,416199,155632,384111
1997,2,34,SOC,131811,571831,416199,155632,384111
1997,2,34,DIV,0,571831,416199,155632,384111
1997,2,34,PRS,0,571831,416199,155632,384111
1997,2,34,UDF,92384,571831,416199,155632,384111
1997,2,46,COM,0,122885,95638,27247,88578
1997,2,46,SOC,26893,122885,95638,27247,88578
1997,2,46,UDF,19385,122885,95638,27247,88578
1997,2,46,FRN,0,122885,95638,27247,88578
1997,2,46,DVD,0,122885,95638,27247,88578
1997,2,46,PRS,24790,122885,95638,27247,88578
1997,2,46,DIV,0,122885,95638,27247,88578
1997,2,46,DVG,0,122885,95638,27247,88578
1997,2,46,ECO,0,122885,95638,27247,88578
1997,2,46,RPR,17510,122885,95638,27247,88578
1997,2,48,ECO,0,30305,23611,6694,22563
1997,2,48,FRN,0,30305,23611,6694,22563
1997,2,48,UDF,10887,30305,23611,6694,22563
1997,2,48,COM,0,30305,23611,6694,22563
1997,2,48,DIV,0,30305,23611,6694,22563
1997,2,48,DVG,0,30305,23611,6694,22563
1997,2,48,DVD,0,30305,23611,6694,22563
1997,2,48,PRS,0,30305,23611,6694,22563
1997,2,48,RPR,0,30305,23611,6694,22563
1997,2,48,SOC,11676,30305,23611,6694,22563
1997,2,65,ECO,0,170498,124267,46231,116779
1997,2,65,PRS,20152,170498,124267,46231,116779
1997,2,65,COM,0,170498,124267,46231,116779
1997,2,65,FRN,0,170498,124267,46231,116779
1997,2,65,DVD,0,170498,124267,46231,116779
1997,2,65,RPR,0,170498,124267,46231,116779
1997,2,65,SOC,45497,170498,124267,46231,116779
1997,2,65,DIV,0,170498,124267,46231,116779
1997,2,65,DVG,0,170498,124267,46231,116779
1997,2,65,UDF,51130,170498,124267,46231,116779
1997,2,66,DVD,0,265776,198016,67760,188295
1997,2,66,SOC,75954,265776,198016,67760,188295
1997,2,66,FRN,19290,265776,198016,67760,188295
1997,2,66,UDF,40152,265776,198016,67760,188295
1997,2,66,PRS,0,265776,198016,67760,188295
1997,2,66,ECO,0,265776,198016,67760,188295
1997,2,66,DIV,0,265776,198016,67760,188295
1997,2,66,RPR,35395,265776,198016,67760,188295
1997,2,66,COM,17504,265776,198016,67760,188295
1997,2,66,DVG,0,265776,198016,67760,188295
1997,2,81,COM,0,253161,199402,53759,185254
1997,2,81,SOC,99748,253161,199402,53759,185254
1997,2,81,PRS,0,253161,199402,53759,185254
1997,2,81,RPR,71627,253161,199402,53759,185254
1997,2,81,DVG,0,253161,199402,53759,185254
1997,2,81,ECO,0,253161,199402,53759,185254
1997,2,81,DVD,0,253161,199402,53759,185254
1997,2,81,FRN,0,253161,199402,53759,185254
1997,2,81,UDF,13879,253161,199402,53759,185254
1997,2,81,DIV,0,253161,199402,53759,185254
1997,2,82,UDF,51832,148861,115337,33524,107660
1997,2,82,COM,0,148861,115337,33524,107660
1997,2,82,SOC,55828,148861,115337,33524,107660
1997,2,82,FRN,0,148861,115337,33524,107660
1997,2,82,DIV,0,148861,115337,33524,107660
1997,2,82,PRS,0,148861,115337,33524,107660
1997,2,82,DVD,0,148861,115337,33524,107660
1997,2,82,ECO,0,148861,115337,33524,107660
1997,2,82,DVG,0,148861,115337,33524,107660
1997,2,82,RPR,0,148861,115337,33524,107660
1993,1,09,DIV,2125,108187,78152,30035,73446
1993,1,09,FRN,6224,108187,78152,30035,73446
1993,1,09,VEC,2566,108187,78152,30035,73446
1993,1,09,SOC,26347,108187,78152,30035,73446
1993,1,09,GEC,2338,108187,78152,30035,73446
1993,1,09,DVD,25144,108187,78152,30035,73446
1993,1,11,MAJ,2104,222909,162572,60337,152724
1993,1,11,SOC,43260,222909,162572,60337,152724
1993,1,11,GEC,3169,222909,162572,60337,152724
1993,1,11,VEC,6762,222909,162572,60337,152724
1993,1,11,RPR,38123,222909,162572,60337,152724
1993,1,11,FRN,18024,222909,162572,60337,152724
1993,1,11,UDF,13558,222909,162572,60337,152724
1993,1,11,DIV,5976,222909,162572,60337,152724
1993,1,11,DVD,2370,222909,162572,60337,152724
1993,1,12,GEC,3921,212890,157354,55536,146565
1993,1,12,FRN,5550,212890,157354,55536,146565
1993,1,12,VEC,6444,212890,157354,55536,146565
1993,1,12,DVD,40462,212890,157354,55536,146565
1993,1,12,RPR,29555,212890,157354,55536,146565
1993,1,12,RDG,12228,212890,157354,55536,146565
1993,1,12,MAJ,9917,212890,157354,55536,146565
1993,1,12,DIV,4495,212890,157354,55536,146565
1993,1,12,SOC,6708,212890,157354,55536,146565
1993,1,12,UDF,17823,212890,157354,55536,146565
1993,1,30,UDF,17564,407276,282029,125247,265622
1993,1,30,MAJ,32779,407276,282029,125247,265622
1993,1,30,DVD,31780,407276,282029,125247,265622
1993,1,30,COM,43711,407276,282029,125247,265622
1993,1,30,RPR,38755,407276,282029,125247,265622
1993,1,30,SOC,21319,407276,282029,125247,265622
1993,1,30,DIV,10396,407276,282029,125247,265622
1993,1,30,FRN,47252,407276,282029,125247,265622
1993,1,30,EXD,218,407276,282029,125247,265622
1993,1,30,VEC,12099,407276,282029,125247,265622
1993,1,30,GEC,6570,407276,282029,125247,265622
1993,1,31,SOC,107053,618527,438218,180309,412562
1993,1,31,DIV,21159,618527,438218,180309,412562
1993,1,31,UDF,84028,618527,438218,180309,412562
1993,1,31,RPR,80906,618527,438218,180309,412562
1993,1,31,GEC,15436,618527,438218,180309,412562
1993,1,31,DVD,1100,618527,438218,180309,412562
1993,1,31,COM,30398,618527,438218,180309,412562
1993,1,31,VEC,16692,618527,438218,180309,412562
1993,1,31,FRN,45810,618527,438218,180309,412562
1993,1,32,FRN,6798,137502,99923,37579,93071
1993,1,32,DIV,4415,137502,99923,37579,93071
1993,1,32,GEC,2617,137502,99923,37579,93071
1993,1,32,SOC,23842,137502,99923,37579,93071
1993,1,32,VEC,2940,137502,99923,37579,93071
1993,1,32,DVD,1145,137502,99923,37579,93071
1993,1,32,UDF,28921,137502,99923,37579,93071
1993,1,32,RPR,14974,137502,99923,37579,93071
1993,1,34,RPR,62321,552587,383825,168762,363674
1993,1,34,SOC,59582,552587,383825,168762,363674
1993,1,34,DIV,11134,552587,383825,168762,363674
1993,1,34,FRN,54010,552587,383825,168762,363674
1993,1,34,COM,40817,552587,383825,168762,363674
1993,1,34,UDF,66022,552587,383825,168762,363674
1993,1,34,DVD,5886,552587,383825,168762,363674
1993,1,34,MAJ,25024,552587,383825,168762,363674
1993,1,34,EXD,3046,552587,383825,168762,363674
1993,1,34,VEC,12274,552587,383825,168762,363674
1993,1,34,GEC,19134,552587,383825,168762,363674
1993,1,46,DVD,9761,123760,93822,29938,87884
1993,1,46,GEC,2305,123760,93822,29938,87884
1993,1,46,DIV,3682,123760,93822,29938,87884
1993,1,46,FRN,4752,123760,93822,29938,87884
1993,1,46,SOC,15858,123760,93822,29938,87884
1993,1,46,UDF,10132,123760,93822,29938,87884
1993,1,46,VEC,3087,123760,93822,29938,87884
1993,1,46,RPR,17386,123760,93822,29938,87884
1993,1,46,COM,6699,123760,93822,29938,87884
1993,1,46,RDG,13635,123760,93822,29938,87884
1993,1,48,UDF,28209,56920,43792,13128,41914
1993,1,48,SOC,5771,56920,43792,13128,41914
1993,1,48,DIV,817,56920,43792,13128,41914
1993,1,48,VEC,812,56920,43792,13128,41914
1993,1,48,FRN,2341,56920,43792,13128,41914
1993,1,48,GEC,1113,56920,43792,13128,41914
1993,1,65,UDF,43620,173057,120856,52201,112949
1993,1,65,COM,14526,173057,120856,52201,112949
1993,1,65,DVD,1351,173057,120856,52201,112949
1993,1,65,RPR,4489,173057,120856,52201,112949
1993,1,65,RDG,9642,173057,120856,52201,112949
1993,1,65,DIV,3588,173057,120856,52201,112949
1993,1,65,SOC,19843,173057,120856,52201,112949
1993,1,65,GEC,4454,173057,120856,52201,112949
1993,1,65,VEC,2003,173057,120856,52201,112949
1993,1,65,FRN,8281,173057,120856,52201,112949
1993,1,66,MAJ,1136,265086,176993,88093,166642
1993,1,66,GEC,4723,265086,176993,88093,166642
1993,1,66,UDF,27590,265086,176993,88093,166642
1993,1,66,EXD,123,265086,176993,88093,166642
1993,1,66,DIV,4579,265086,176993,88093,166642
1993,1,66,RPR,32712,265086,176993,88093,166642
1993,1,66,COM,19335,265086,176993,88093,166642
1993,1,66,FRN,30552,265086,176993,88093,166642
1993,1,66,DVD,5031,265086,176993,88093,166642
1993,1,66,VEC,5860,265086,176993,88093,166642
1993,1,66,SOC,30368,265086,176993,88093,166642
1993,1,66,REG,2664,265086,176993,88093,166642
1993,1,81,FRN,20594,256588,192610,63978,178874
1993,1,81,EXD,913,256588,192610,63978,178874
1993,1,81,VEC,7143,256588,192610,63978,178874
1993,1,81,COM,13931,256588,192610,63978,178874
1993,1,81,UDF,22792,256588,192610,63978,178874
1993,1,81,RDG,8296,256588,192610,63978,178874
1993,1,81,GEC,5370,256588,192610,63978,178874
1993,1,81,DIV,7090,256588,192610,63978,178874
1993,1,81,RPR,51461,256588,192610,63978,178874
1993,1,81,SOC,40556,256588,192610,63978,178874
1993,1,82,SOC,12334,149424,110792,38632,103608
1993,1,82,FRN,12403,149424,110792,38632,103608
1993,1,82,MAJ,660,149424,110792,38632,103608
1993,1,82,RDG,14435,149424,110792,38632,103608
1993,1,82,UDF,25664,149424,110792,38632,103608
1993,1,82,RPR,11379,149424,110792,38632,103608
1993,1,82,DIV,3611,149424,110792,38632,103608
1993,1,82,VEC,3484,149424,110792,38632,103608
1993,1,82,GEC,3501,149424,110792,38632,103608
1993,1,82,COM,7376,149424,110792,38632,103608
1993,1,82,DVD,5906,149424,110792,38632,103608
1993,2,09,DVD,35138,108170,80806,27364,74900
1993,2,11,RPR,57995,222530,169445,53085,154933
1993,2,11,UDF,22460,222530,169445,53085,154933
1993,2,30,MAJ,33620,407222,286233,120989,250194
1993,2,30,RPR,52889,407222,286233,120989,250194
1993,2,30,FRN,32737,407222,286233,120989,250194
1993,2,30,DVD,53299,407222,286233,120989,250194
1993,2,30,SOC,24886,407222,286233,120989,250194
1993,2,30,UDF,27716,407222,286233,120989,250194
1993,2,31,UDF,71270,412628,314960,97668,292781
1993,2,31,RPR,79780,412628,314960,97668,292781
1993,2,32,UDF,27977,137498,102274,35224,94357
1993,2,32,RPR,25963,137498,102274,35224,94357
1993,2,34,SOC,51024,552577,383951,168626,342491
1993,2,34,FRN,8625,552577,383951,168626,342491
1993,2,34,UDF,101737,552577,383951,168626,342491
1993,2,34,MAJ,50643,552577,383951,168626,342491
1993,2,34,RPR,102033,552577,383951,168626,342491
1993,2,46,UDF,22949,123760,99231,24529,93154
1993,2,46,RPR,21643,123760,99231,24529,93154
1993,2,46,RDG,23353,123760,99231,24529,93154
1993,2,65,UDF,37613,111961,80606,31355,74244
1993,2,66,FRN,31578,265067,177809,87258,156231
1993,2,66,RPR,43910,265067,177809,87258,156231
1993,2,66,UDF,19600,265067,177809,87258,156231
1993,2,81,RDG,15688,256519,195190,61329,180014
1993,2,81,RPR,79789,256519,195190,61329,180014
1993,2,81,UDF,18596,256519,195190,61329,180014
1993,2,82,UDF,61129,149388,115467,33921,107248
1993,2,82,RDG,23771,149388,115467,33921,107248
